Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,house_age,total_bathrooms,total_area,quality_score
840,50,RL,70.0,11767.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1946,1995,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352.0,Unf,0,416.0,768,GasA,Ex,Y,SBrkr,768.0,432,0,1200.0,0.0,0,1,0,3.0,1,TA,6,Typ,0.0,Detchd,1946.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130500.0,62.0,1.0,1968.0,30.0
841,70,RH,69.0,12155.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6.0,7.5,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0,516.0,672,GasA,TA,N,SBrkr,810.0,672,0,1482.0,0.0,0,2,0,4.0,1,Fa,7,Typ,0.0,Detchd,1934.0,Unf,1.0,400.0,TA,TA,P,0,0,0,0,0,0,0,3,2008,WD,Normal,140000.0,83.0,2.0,2154.0,45.0
842,70,RM,60.0,10440.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,7.5,1904,2002,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0,650.0,650,GasA,Gd,Y,SBrkr,958.0,581,0,1539.0,0.0,0,2,0,3.0,1,Gd,8,Typ,1.0,Detchd,1983.0,Unf,2.0,686.0,Gd,TA,P,70,78,0,0,0,0,0,6,2008,WD,Normal,157500.0,104.0,2.0,2189.0,37.5
843,80,RL,82.0,9020.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,7.0,1966,1966,Gable,CompShg,HdBoard,HdBoard,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312.0,ALQ,0,276.0,1127,GasA,TA,Y,SBrkr,1165.0,0,0,1165.0,1.0,0,1,1,3.0,1,TA,6,Typ,0.0,Attchd,1966.0,RFn,2.0,490.0,Gd,Gd,Y,0,129,0,0,0,0,0,5,2008,WD,Normal,174900.0,42.0,2.5,2292.0,42.0
844,90,RL,80.0,8000.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5.0,4.0,1961,1961,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,1685.5,1800,GasA,Ex,N,SBrkr,1800.0,0,0,1800.0,0.0,0,2,0,4.5,1,TA,10,Typ,0.0,Attchd,1980.0,Unf,0.0,0.0,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,141000.0,46.0,2.0,3600.0,20.0
845,50,RM,100.0,12665.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.0,7.5,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0,876.0,876,GasA,Gd,Y,SBrkr,876.0,540,0,1416.0,0.0,0,1,1,4.0,1,TA,7,Typ,1.0,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,418,0,0,0,0,0,0,6,2008,WD,Normal,153900.0,93.0,1.5,2292.0,37.5
846,85,RL,69.0,16647.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5.0,5.0,1975,1981,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,0,0.0,1390,GasA,TA,Y,SBrkr,1701.0,0,0,1701.0,1.0,0,2,0,3.0,1,TA,6,Min2,2.0,Basment,1975.0,Fin,2.0,611.0,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,171000.0,32.0,3.0,3091.0,25.0
847,60,RL,75.0,9317.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1993,1993,Gable,CompShg,HdBoard,HdBoard,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513.0,Unf,0,227.0,740,GasA,Ex,Y,SBrkr,1006.0,769,0,1775.0,1.0,0,2,1,3.0,1,Gd,7,Typ,1.0,Attchd,1993.0,Unf,2.0,425.0,TA,TA,Y,234,72,0,0,0,0,0,7,2009,WD,Normal,213000.0,16.0,3.5,2515.0,35.0
848,20,RL,36.0,15523.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460.0,Unf,0,404.0,864,GasA,Ex,Y,SBrkr,864.0,0,0,864.0,1.0,0,1,0,3.0,1,TA,5,Typ,1.0,Attchd,1972.0,Unf,1.0,338.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,133500.0,37.0,2.0,1728.0,30.0
849,50,RL,75.0,17673.5,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6.0,7.5,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,907.0,907,GasA,TA,Y,SBrkr,1307.0,1051,0,2358.0,0.0,0,3,0,4.5,1,TA,10,Typ,1.0,Detchd,1908.0,Unf,2.0,360.0,Fa,TA,Y,420,40,0,0,0,0,0,9,2008,WD,Normal,240000.0,100.0,3.0,3265.0,45.0
850,80,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6.0,7.0,1976,1994,Hip,CompShg,Plywood,Plywood,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0,528.0,528,GasA,Ex,Y,SBrkr,1094.0,761,0,1855.0,0.0,0,2,1,3.0,1,TA,7,Typ,1.0,Attchd,1976.0,RFn,2.0,512.0,TA,TA,Y,113,100,0,0,0,0,0,8,2007,WD,Normal,187000.0,31.0,2.5,2383.0,42.0
851,120,RM,36.0,4435.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0,189.0,848,GasA,Ex,Y,SBrkr,848.0,0,0,848.0,1.0,0,1,0,1.0,1,Gd,3,Typ,0.0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,11,2007,WD,Normal,131500.0,4.0,2.0,1696.0,30.0
852,120,RL,69.0,3196.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8.0,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0,1273.0,1273,GasA,Ex,Y,SBrkr,1456.0,0,0,1456.0,0.0,0,2,0,2.0,1,Gd,7,Typ,1.0,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,215000.0,3.0,2.0,2729.0,40.0
853,75,RL,53.0,7128.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7.0,5.0,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364.0,Unf,0,554.0,918,GasA,Gd,Y,SBrkr,918.0,728,0,1646.0,0.0,0,2,0,4.0,1,TA,7,Typ,2.0,Detchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,164000.0,66.0,2.0,2564.0,35.0
854,80,RL,69.0,12095.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1964,1964,Gable,CompShg,MetalSd,HdBoard,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0,563.0,1127,GasA,TA,Y,SBrkr,1445.0,0,0,1445.0,0.0,0,1,1,3.0,1,TA,7,Typ,1.0,Attchd,1964.0,RFn,2.0,645.0,TA,TA,Y,180,0,0,0,0,0,0,8,2009,WD,Normal,158000.0,45.0,1.5,2572.0,36.0
855,20,RL,102.0,17673.5,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,4.0,1955,1974,Hip,CompShg,Wd Sdng,Plywood,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306.0,Rec,0,372.0,1763,GasA,TA,Y,SBrkr,1779.0,0,0,1779.0,1.0,0,1,1,3.0,1,TA,6,Typ,1.0,Attchd,1955.0,Unf,2.0,454.0,TA,TA,Y,0,170,0,0,0,0,0,7,2006,WD,Abnorml,170000.0,51.0,2.5,3542.0,20.0
856,20,RL,69.0,6897.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,7.5,1962,2010,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659.0,Unf,0,381.0,1040,GasA,Ex,Y,SBrkr,1040.0,0,0,1040.0,1.0,0,1,1,3.0,1,TA,6,Typ,0.0,Detchd,1962.0,Unf,1.0,260.0,TA,TA,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,127000.0,48.0,2.5,2080.0,37.5
857,80,RL,69.0,10970.0,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6.0,6.0,1978,1978,Gable,CompShg,Plywood,HdBoard,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505.0,LwQ,0,0.0,940,GasA,TA,Y,SBrkr,1026.0,0,0,1026.0,1.0,0,1,0,3.0,1,TA,5,Typ,0.0,Detchd,1981.0,Unf,2.0,576.0,TA,Fa,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,147000.0,30.0,2.0,1966.0,36.0
858,60,RL,65.0,8125.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1994,1995,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,702.0,702,GasA,Gd,Y,SBrkr,702.0,779,0,1481.0,0.0,0,2,1,3.0,1,TA,6,Typ,1.0,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,36,0,0,0,0,0,3,2009,WD,Normal,174000.0,15.0,2.5,2183.0,30.0
859,20,RL,80.0,10400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1976,1976,Gable,CompShg,HdBoard,HdBoard,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,1090.0,1090,GasA,TA,Y,SBrkr,1370.0,0,0,1370.0,0.0,0,2,0,3.0,1,TA,6,Typ,1.0,Attchd,1976.0,RFn,2.0,479.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Family,152000.0,33.0,2.0,2460.0,35.0
860,60,RL,69.0,11029.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6.0,7.0,1968,1984,Gable,CompShg,HdBoard,HdBoard,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0,435.0,1054,GasA,TA,Y,SBrkr,1512.0,1142,0,2654.0,1.0,0,2,1,4.0,1,Gd,9,Typ,1.0,Attchd,1968.0,Unf,2.0,619.0,TA,TA,Y,0,65,0,0,0,0,0,8,2006,WD,Normal,250000.0,38.0,3.5,3708.0,42.0
861,50,RL,55.0,7642.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7.0,7.5,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,912.0,912,GasA,Gd,Y,SBrkr,912.0,514,0,1426.0,0.0,0,1,1,3.0,1,Gd,7,Typ,1.0,Detchd,1925.0,Unf,1.0,216.0,TA,TA,Y,0,170,0,0,0,0,0,6,2007,WD,Normal,189950.0,89.0,1.5,2338.0,52.5
862,145,RL,75.0,11625.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5.0,4.0,1965,1965,Hip,CompShg,Plywood,HdBoard,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841.0,Unf,0,198.0,1039,GasA,Ex,Y,SBrkr,1039.0,0,0,1039.0,1.0,0,1,1,3.0,1,TA,6,Typ,0.0,Attchd,1965.0,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,131500.0,45.0,2.5,2078.0,20.0
863,20,RL,81.0,9672.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,1984,1985,Hip,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,0,702.0,1040,GasA,TA,Y,SBrkr,1097.0,0,0,1097.0,0.0,0,2,0,3.0,1,TA,6,Typ,0.0,Attchd,1986.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,152000.0,26.0,2.0,2137.0,30.0
864,20,RL,70.0,7931.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1959,1959,Hip,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,Unf,0,0.0,1148,GasA,TA,Y,SBrkr,1148.0,0,0,1148.0,1.0,0,1,0,3.0,1,TA,6,Typ,0.0,Attchd,1959.0,Unf,1.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,132500.0,50.0,2.0,2296.0,25.0
865,20,FV,72.0,8640.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2007,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0,1372.0,1372,GasA,Ex,Y,SBrkr,1372.0,0,0,1372.0,0.0,0,2,0,3.0,1,Gd,6,Typ,0.0,Attchd,2008.0,Fin,2.0,529.0,TA,TA,Y,0,140,0,0,0,0,0,5,2008,New,Partial,250580.0,1.0,2.0,2744.0,35.0
866,20,RL,69.0,8750.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1970,1970,Gable,CompShg,MetalSd,MetalSd,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828.0,Unf,0,174.0,1002,GasA,TA,Y,SBrkr,1002.0,0,0,1002.0,1.0,0,1,0,3.0,1,TA,5,Typ,0.0,Detchd,1973.0,Unf,2.0,902.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,148500.0,39.0,2.0,2004.0,30.0
867,20,RL,67.0,10656.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1638.0,1638,GasA,Ex,Y,SBrkr,1646.0,0,0,1646.0,0.0,0,2,0,3.0,1,Gd,6,Typ,1.0,Attchd,2007.0,RFn,3.0,870.0,TA,TA,Y,192,80,0,0,0,0,0,11,2007,New,Partial,248900.0,1.0,2.0,3284.0,40.0
868,20,RL,85.0,6970.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4.0,5.0,1961,1961,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932.0,Unf,0,108.0,1040,GasA,TA,Y,SBrkr,1120.0,0,0,1120.0,1.0,0,1,1,3.0,1,Fa,5,Typ,0.0,Attchd,1961.0,RFn,2.0,544.0,TA,TA,Y,168,0,0,0,0,0,0,5,2007,WD,Normal,129000.0,46.0,2.5,2160.0,20.0
869,60,RL,69.0,14762.0,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5.0,6.0,1948,1950,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,TA,TA,No,Unf,0.0,Unf,0,0.0,42,GasA,Gd,Y,SBrkr,1547.0,720,0,2320.0,0.0,0,2,0,2.0,1,TA,7,Typ,1.0,Attchd,1979.0,Unf,2.0,672.0,TA,TA,P,120,144,0,0,0,0,0,5,2006,WD,Normal,169000.0,58.0,2.0,2362.0,30.0
870,60,RL,80.0,9938.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1993,1994,Gable,CompShg,MetalSd,MetalSd,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0,300.0,1050,GasA,Ex,Y,SBrkr,1062.0,887,0,1949.0,1.0,0,2,1,3.0,1,Gd,8,Typ,1.0,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156,90,0,0,0,0,0,6,2010,WD,Normal,236000.0,17.0,3.5,2999.0,35.0
871,20,RL,60.0,6600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5.0,5.0,1962,1962,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,894.0,894,GasA,Gd,N,SBrkr,894.0,0,0,894.0,0.0,0,1,0,2.0,1,TA,5,Typ,0.0,Detchd,1962.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,109500.0,47.0,1.0,1788.0,25.0
872,60,RL,70.0,8750.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6.0,5.0,1998,1998,Gable,CompShg,VinylSd,VinylSd,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505.0,Unf,0,299.0,804,GasA,Ex,Y,SBrkr,804.0,878,0,1682.0,0.0,0,2,1,3.0,1,Gd,7,Typ,0.0,Attchd,1998.0,RFn,2.0,523.0,TA,TA,Y,0,77,0,0,0,0,0,6,2010,WD,Normal,200500.0,12.0,2.5,2486.0,30.0
873,20,RL,74.0,8892.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1953,1996,Gable,CompShg,WdShing,Wd Shng,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0.0,Unf,0,105.0,105,GasA,Gd,Y,SBrkr,910.0,0,0,910.0,0.0,0,1,0,3.0,1,Gd,5,Typ,0.0,Attchd,1953.0,Unf,2.0,414.0,TA,TA,Y,196,0,0,0,0,0,0,10,2008,WD,Normal,116000.0,55.0,1.0,1015.0,35.0
874,40,RL,60.0,12144.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1949,1950,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375.0,Unf,0,457.0,832,GasA,Gd,Y,SBrkr,1036.0,0,0,1268.0,0.0,0,1,0,3.0,1,TA,6,Typ,1.0,Attchd,1949.0,Unf,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,0,9,2009,WD,Normal,133000.0,60.0,1.0,2100.0,35.0
875,50,RM,52.0,5720.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.0,6.0,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,676.0,676,GasA,Ex,Y,SBrkr,676.0,455,0,1131.0,0.0,0,1,1,3.0,1,TA,5,Typ,0.0,Detchd,1941.0,Unf,1.0,200.0,TA,TA,Y,26,0,0,0,0,0,0,8,2009,WD,Abnorml,66500.0,68.0,1.5,1807.0,30.0
876,60,FV,75.0,9000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2007,2007,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0,1120.0,1184,GasA,Ex,Y,SBrkr,1184.0,1426,0,2610.0,0.0,0,2,1,4.0,1,Ex,10,Typ,1.0,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,170,0,0,0,0,0,8,2007,New,Partial,303477.0,0.0,2.5,3794.0,40.0
877,20,RL,94.0,17673.5,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4.0,5.0,1963,1963,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633.0,Unf,0,431.0,1064,GasA,Gd,Y,SBrkr,1040.0,0,0,1040.0,1.0,0,1,0,3.0,1,TA,5,Typ,0.0,Attchd,1963.0,Unf,2.0,648.0,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,132250.0,44.0,2.0,2104.0,20.0
878,60,RL,74.0,8834.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2004,2005,Hip,CompShg,VinylSd,VinylSd,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0,292.0,1462,GasA,Ex,Y,SBrkr,1462.0,762,0,2224.0,1.0,0,2,1,4.0,1,Ex,10,Typ,1.0,Attchd,2004.0,Fin,3.0,738.0,TA,TA,Y,184,0,0,0,0,0,0,6,2009,WD,Normal,350000.0,5.0,3.5,3686.0,45.0
879,85,RL,88.0,11782.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5.0,7.0,1961,1995,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899.0,Unf,0,210.0,1109,GasA,TA,Y,SBrkr,1155.0,0,0,1155.0,1.0,0,1,0,3.0,1,Gd,6,Min2,0.0,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,192,0,0,0,0,0,0,6,2010,WD,Normal,148000.0,49.0,2.0,2264.0,35.0
880,20,RL,69.0,7000.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,7.5,1978,2005,Gable,CompShg,VinylSd,VinylSd,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646.0,Unf,0,218.0,864,GasA,Ex,Y,SBrkr,864.0,0,0,864.0,1.0,0,1,0,3.0,1,TA,6,Typ,0.0,Attchd,1978.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,136500.0,31.0,2.0,1728.0,37.5
881,20,RL,60.0,7024.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0,110.0,1090,GasA,Gd,Y,SBrkr,1090.0,0,0,1090.0,1.0,0,1,1,2.0,1,TA,5,Typ,0.0,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,49,0,0,0,0,0,6,2007,WD,Normal,157000.0,2.0,2.5,2180.0,25.0
882,50,RL,44.0,13758.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7.0,5.0,1990,1991,Gable,CompShg,HdBoard,HdBoard,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902.0,Unf,0,254.0,1156,GasA,Ex,Y,SBrkr,1187.0,530,0,1717.0,0.0,0,2,1,3.0,1,Gd,7,Typ,1.0,Attchd,1990.0,RFn,2.0,400.0,TA,TA,Y,168,36,0,0,0,0,0,4,2007,WD,Normal,187500.0,17.0,2.5,2873.0,35.0
883,60,RL,69.0,9636.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1992,1993,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,808.0,808,GasA,Gd,Y,SBrkr,808.0,785,0,1593.0,0.0,0,2,1,3.0,1,TA,7,Typ,1.0,BuiltIn,1993.0,RFn,2.0,389.0,TA,TA,Y,342,40,0,0,0,0,0,12,2009,WD,Normal,178000.0,17.0,2.5,2401.0,30.0
884,75,RL,60.0,6204.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4.0,5.0,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0.0,Unf,0,795.0,795,GasA,TA,N,SBrkr,954.0,795,0,2230.0,1.0,0,1,0,4.5,1,TA,10,Typ,0.0,Detchd,1997.0,Unf,1.0,440.0,TA,Gd,Y,0,170,0,0,0,0,0,3,2006,WD,Normal,118500.0,94.0,2.0,3025.0,20.0
885,20,RL,65.0,7150.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1967,1967,Gable,CompShg,HdBoard,HdBoard,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432.0,Unf,0,460.0,892,GasA,TA,Y,SBrkr,892.0,0,0,892.0,0.0,0,1,0,3.0,1,TA,5,Typ,0.0,Attchd,1967.0,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,100000.0,42.0,1.0,1784.0,25.0
886,120,FV,50.0,5119.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.0,5.0,1999,2000,Gable,CompShg,MetalSd,MetalSd,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.0,Unf,0,460.0,1698,GasA,Ex,Y,SBrkr,1709.0,0,0,1709.0,1.0,0,2,0,2.0,1,Gd,5,Typ,1.0,Attchd,1999.0,Fin,2.0,506.0,TA,TA,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900.0,9.0,3.0,3407.0,45.0
